modeldate,candidate_inc,candidate_chal,candidate_3rd,ec_winner,total_ev_inc,total_ev_chal,total_ev_3rd,nat_final_inc_simulated,nat_final_chal_simulated,nat_final_3rd_simulated,winner_ak,winner_al,winner_ar,winner_az,winner_ca,winner_co,winner_ct,winner_dc,winner_de,winner_fl,winner_ga,winner_hi,winner_ia,winner_id,winner_il,winner_in,winner_ks,winner_ky,winner_la,winner_m1,winner_m2,winner_ma,winner_md,winner_me,winner_mi,winner_mn,winner_mo,winner_ms,winner_mt,winner_n1,winner_n2,winner_n3,winner_nc,winner_nd,winner_ne,winner_nh,winner_nj,winner_nm,winner_nv,winner_ny,winner_oh,winner_ok,winner_or,winner_pa,winner_ri,winner_sc,winner_sd,winner_tn,winner_tx,winner_ut,winner_va,winner_vt,winner_wa,winner_wi,winner_wv,winner_wy,twoway_margin_ak,twoway_margin_al,twoway_margin_ar,twoway_margin_az,twoway_margin_ca,twoway_margin_co,twoway_margin_ct,twoway_margin_dc,twoway_margin_de,twoway_margin_fl,twoway_margin_ga,twoway_margin_hi,twoway_margin_ia,twoway_margin_id,twoway_margin_il,twoway_margin_in,twoway_margin_ks,twoway_margin_ky,twoway_margin_la,twoway_margin_m1,twoway_margin_m2,twoway_margin_ma,twoway_margin_md,twoway_margin_me,twoway_margin_mi,twoway_margin_mn,twoway_margin_mo,twoway_margin_ms,twoway_margin_mt,twoway_margin_n1,twoway_margin_n2,twoway_margin_n3,twoway_margin_nc,twoway_margin_nd,twoway_margin_ne,twoway_margin_nh,twoway_margin_nj,twoway_margin_nm,twoway_margin_nv,twoway_margin_ny,twoway_margin_oh,twoway_margin_ok,twoway_margin_or,twoway_margin_pa,twoway_margin_ri,twoway_margin_sc,twoway_margin_sd,twoway_margin_tn,twoway_margin_tx,twoway_margin_ut,twoway_margin_va,twoway_margin_vt,twoway_margin_wa,twoway_margin_wi,twoway_margin_wv,twoway_margin_wy,state_final_inc_simulated_ak,state_final_inc_simulated_al,state_final_inc_simulated_ar,state_final_inc_simulated_az,state_final_inc_simulated_ca,state_final_inc_simulated_co,state_final_inc_simulated_ct,state_final_inc_simulated_dc,state_final_inc_simulated_de,state_final_inc_simulated_fl,state_final_inc_simulated_ga,state_final_inc_simulated_hi,state_final_inc_simulated_ia,state_final_inc_simulated_id,state_final_inc_simulated_il,state_final_inc_simulated_in,state_final_inc_simulated_ks,state_final_inc_simulated_ky,state_final_inc_simulated_la,state_final_inc_simulated_m1,state_final_inc_simulated_m2,state_final_inc_simulated_ma,state_final_inc_simulated_md,state_final_inc_simulated_me,state_final_inc_simulated_mi,state_final_inc_simulated_mn,state_final_inc_simulated_mo,state_final_inc_simulated_ms,state_final_inc_simulated_mt,state_final_inc_simulated_n1,state_final_inc_simulated_n2,state_final_inc_simulated_n3,state_final_inc_simulated_nc,state_final_inc_simulated_nd,state_final_inc_simulated_ne,state_final_inc_simulated_nh,state_final_inc_simulated_nj,state_final_inc_simulated_nm,state_final_inc_simulated_nv,state_final_inc_simulated_ny,state_final_inc_simulated_oh,state_final_inc_simulated_ok,state_final_inc_simulated_or,state_final_inc_simulated_pa,state_final_inc_simulated_ri,state_final_inc_simulated_sc,state_final_inc_simulated_sd,state_final_inc_simulated_tn,state_final_inc_simulated_tx,state_final_inc_simulated_ut,state_final_inc_simulated_va,state_final_inc_simulated_vt,state_final_inc_simulated_wa,state_final_inc_simulated_wi,state_final_inc_simulated_wv,state_final_inc_simulated_wy,state_final_chal_simulated_ak,state_final_chal_simulated_al,state_final_chal_simulated_ar,state_final_chal_simulated_az,state_final_chal_simulated_ca,state_final_chal_simulated_co,state_final_chal_simulated_ct,state_final_chal_simulated_dc,state_final_chal_simulated_de,state_final_chal_simulated_fl,state_final_chal_simulated_ga,state_final_chal_simulated_hi,state_final_chal_simulated_ia,state_final_chal_simulated_id,state_final_chal_simulated_il,state_final_chal_simulated_in,state_final_chal_simulated_ks,state_final_chal_simulated_ky,state_final_chal_simulated_la,state_final_chal_simulated_m1,state_final_chal_simulated_m2,state_final_chal_simulated_ma,state_final_chal_simulated_md,state_final_chal_simulated_me,state_final_chal_simulated_mi,state_final_chal_simulated_mn,state_final_chal_simulated_mo,state_final_chal_simulated_ms,state_final_chal_simulated_mt,state_final_chal_simulated_n1,state_final_chal_simulated_n2,state_final_chal_simulated_n3,state_final_chal_simulated_nc,state_final_chal_simulated_nd,state_final_chal_simulated_ne,state_final_chal_simulated_nh,state_final_chal_simulated_nj,state_final_chal_simulated_nm,state_final_chal_simulated_nv,state_final_chal_simulated_ny,state_final_chal_simulated_oh,state_final_chal_simulated_ok,state_final_chal_simulated_or,state_final_chal_simulated_pa,state_final_chal_simulated_ri,state_final_chal_simulated_sc,state_final_chal_simulated_sd,state_final_chal_simulated_tn,state_final_chal_simulated_tx,state_final_chal_simulated_ut,state_final_chal_simulated_va,state_final_chal_simulated_vt,state_final_chal_simulated_wa,state_final_chal_simulated_wi,state_final_chal_simulated_wv,state_final_chal_simulated_wy,state_final_3rd_simulated_ak,state_final_3rd_simulated_al,state_final_3rd_simulated_ar,state_final_3rd_simulated_az,state_final_3rd_simulated_ca,state_final_3rd_simulated_co,state_final_3rd_simulated_ct,state_final_3rd_simulated_dc,state_final_3rd_simulated_de,state_final_3rd_simulated_fl,state_final_3rd_simulated_ga,state_final_3rd_simulated_hi,state_final_3rd_simulated_ia,state_final_3rd_simulated_id,state_final_3rd_simulated_il,state_final_3rd_simulated_in,state_final_3rd_simulated_ks,state_final_3rd_simulated_ky,state_final_3rd_simulated_la,state_final_3rd_simulated_m1,state_final_3rd_simulated_m2,state_final_3rd_simulated_ma,state_final_3rd_simulated_md,state_final_3rd_simulated_me,state_final_3rd_simulated_mi,state_final_3rd_simulated_mn,state_final_3rd_simulated_mo,state_final_3rd_simulated_ms,state_final_3rd_simulated_mt,state_final_3rd_simulated_n1,state_final_3rd_simulated_n2,state_final_3rd_simulated_n3,state_final_3rd_simulated_nc,state_final_3rd_simulated_nd,state_final_3rd_simulated_ne,state_final_3rd_simulated_nh,state_final_3rd_simulated_nj,state_final_3rd_simulated_nm,state_final_3rd_simulated_nv,state_final_3rd_simulated_ny,state_final_3rd_simulated_oh,state_final_3rd_simulated_ok,state_final_3rd_simulated_or,state_final_3rd_simulated_pa,state_final_3rd_simulated_ri,state_final_3rd_simulated_sc,state_final_3rd_simulated_sd,state_final_3rd_simulated_tn,state_final_3rd_simulated_tx,state_final_3rd_simulated_ut,state_final_3rd_simulated_va,state_final_3rd_simulated_vt,state_final_3rd_simulated_wa,state_final_3rd_simulated_wi,state_final_3rd_simulated_wv,state_final_3rd_simulated_wy
"8/1/2024","Harris","Trump","Kennedy","Harris",485,53,0,50.85971,44.28505,3.772201,"Harris","Harris","Harris","Harris","Harris","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Harris","Trump","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Trump","Trump","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Trump","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris","Harris",5.697891,8.395391,12.29131,9.512785,2.48363,-.5846769,19.92119,21.46789,2.453432,8.101296,4.057282,-3.079823,5.284831,-.0636429,7.260177,5.841839,1.04332,14.28162,15.88241,13.54084,25.11543,-2.419132,-4.762781,19.03359,6.368107,8.98768,5.608022,7.017982,12.97689,1.813182,11.79046,2.304396,5.5424,27.54938,5.309167,3.86427,-.5429298,21.08266,10.56764,21.46305,.7974416,6.224897,5.787396,10.24672,19.7583,11.97515,23.5287,8.252051,.8004099,13.84505,4.461458,3.171992,7.391974,8.038881,11.96046,12.01472,49.34517,51.03728,54.11655,52.30505,48.14938,48.79018,58.49988,60.05593,49.13757,52.18524,50.32464,45.86636,49.09537,47.99563,52.33452,50.40152,41.60672,55.01125,57.07171,55.1937,61.26377,46.92547,38.7365,58.07426,50.80168,51.4613,48.18486,52.40193,55.42092,49.0928,54.39786,49.69881,50.33603,62.60822,51.06127,48.80795,48.94009,55.90601,51.94934,59.3581,48.31516,48.5505,48.70211,53.08456,55.7294,53.30071,61.16538,52.64931,48.39183,53.90244,49.69553,49.37082,50.28204,51.84738,54.78775,53.66003,43.64728,42.64188,41.82523,42.79227,45.66575,49.37485,38.57869,38.58804,46.68414,44.08395,46.26735,48.94619,43.81054,48.05928,45.07435,44.55968,40.5634,40.72964,41.1893,41.65286,36.14834,49.3446,43.49928,39.04068,44.43357,42.47362,42.57684,45.38395,42.44403,47.27962,42.60741,47.39442,44.79363,35.05883,45.75211,44.94368,49.48302,34.82335,41.38171,37.89504,47.51772,42.3256,42.91471,42.83784,35.9711,41.32557,37.63668,44.39725,47.59142,40.05739,45.23407,46.19883,42.89006,43.8085,42.8273,41.64531,6.782963,5.898319,3.220987,2.904443,4.89214,.8792831,2.139967,0,3.567265,3.249166,3.002519,4.633708,6.182462,1.836298,2.084013,4.41451,16.77403,3.39622,.8776655,2.012869,.5955638,3.402977,16.32115,1.340284,4.201612,5.208169,8.174666,.8118232,0,1.365708,2.635434,1.782567,4.455804,.7169622,1.923243,5.806287,.7675077,7.338413,4.446994,2.25349,1.782916,7.154208,5.953592,3.454692,7.748278,4.629947,.2342832,2.06831,1.8858,4.839437,4.225846,2.858212,4.740688,3.51677,1.02256,3.785138
"8/1/2024","Harris","Trump","Kennedy","Trump",251,287,0,49.81609,49.03447,.8491091,"Trump","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Trump","Harris","Trump","Trump","Harris","Trump","Harris","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Trump","Trump",-3.697106,-26.50215,-32.34943,-5.807376,28.58482,10.38746,18.04776,86.8681,10.52135,-7.719567,-4.22968,34.91863,-10.41389,-33.79752,11.99192,-21.72665,-18.43459,-29.04226,-20.43851,21.47313,-4.205873,30.43468,30.95202,9.34347,.7220477,6.81012,-13.86934,-19.17708,-18.06223,-19.5469,5.559987,-52.26493,-4.744291,-33.54939,-20.53134,5.880636,10.21161,3.903943,-1.230896,22.03095,-10.81028,-35.96276,10.32384,-1.068851,18.86263,-12.20562,-29.4513,-27.11588,-11.8458,-23.31601,3.7727,32.05608,21.23116,.0391632,-45.46622,-43.36031,47.41631,36.45192,33.42906,46.67955,63.77787,53.76135,58.78376,92.71479,54.83051,45.84241,47.48671,67.11286,44.61002,32.64397,55.0729,38.75928,38.82383,34.47712,39.28808,60.49209,47.45045,64.89537,65.18793,54.33178,49.86224,51.90134,42.29773,40.24902,40.56985,39.37614,52.62232,23.5417,47.3165,32.86315,39.29599,52.36775,54.95802,51.22447,48.61674,60.56153,44.44333,30.384,54.57846,49.1371,58.53407,42.91534,35.10579,35.91743,43.26987,36.86488,51.26447,65.26033,59.43225,49.75119,27.11602,27.54054,51.11341,62.95407,65.77849,52.48693,35.19305,43.37389,40.736,5.84669,44.30915,53.56197,51.71639,32.19423,55.0239,66.4415,43.08099,60.48593,57.25843,63.51939,59.72659,39.01896,51.65633,34.46069,34.23591,44.98831,49.14019,45.09122,56.16707,59.4261,58.63208,58.92304,47.06233,75.80663,52.06079,66.41254,59.82734,46.48711,44.7464,47.32053,49.84764,38.53058,55.2536,66.34676,44.25463,50.20595,39.67144,55.12096,64.55709,63.03331,55.11568,60.1809,47.49177,33.20425,38.2011,49.71203,72.58224,70.90085,.7617223,.3971578,.1635028,.5414021,.8742602,2.448718,.3867357,0,.650956,.3248524,.6320777,.4294291,.1895716,.2676972,1.3703,.2416621,3.558357,1.809068,.7691795,.1029261,.2231532,.2061686,.3666623,.1597162,.7887794,2.612125,1.230237,.1548675,0,.3287701,.073953,.0549541,.3948385,.1763839,.152309,1.058671,.1523323,.9386913,1.07564,.587211,.086445,2.935536,0,.6070337,1.582686,1.791605,0,.9356635,1.423544,1.790436,.8687553,.5079407,1.702095,.2716615,.1857209,0
"8/1/2024","Harris","Trump","Kennedy","Trump",193,345,0,42.4632,48.46813,7.19427,"Trump","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Harris","Trump","Trump","Harris","Trump","Trump","Harris","Trump","Harris","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Trump","Trump","Trump",-20.01491,-34.62653,-42.59742,-12.02523,20.3686,-2.929461,.3572702,73.9758,1.443401,-11.88644,-5.979651,29.99862,-20.56617,-39.93281,.4469961,-29.09192,-29.0833,-37.05832,-23.20506,-.7552534,-17.9789,11.85555,27.1196,-8.866179,-7.588675,-5.374336,-29.78794,-15.29326,-32.11459,-26.32692,-8.351755,-69.80937,-12.18703,-44.87062,-34.58141,-6.767693,3.294122,-1.099533,-8.226421,14.2355,-19.33441,-38.5334,2.2953,-8.89985,5.954442,-17.71226,-42.13767,-37.30451,-8.385697,-43.95983,.4813045,12.33214,4.693204,-10.52366,-47.66131,-55.11615,29.81948,30.10427,23.1067,41.88515,55.99301,42.19633,44.22102,82.53288,48.38847,41.45959,42.57262,61.95255,31.61167,24.34323,44.63927,31.13477,29.44404,28.29395,35.76404,49.62237,37.83776,53.98526,58.62374,42.58342,41.5694,43.00377,30.40552,40.50136,29.34896,34.31949,41.32343,13.08425,41.14151,15.9885,29.68709,40.51498,42.33725,41.80108,41.55645,51.63309,35.99221,27.00838,43.98333,41.56297,47.58423,35.64557,20.94221,24.81349,42.10234,23.1522,44.98714,45.2891,46.29219,41.10102,19.72344,16.8973,49.8344,64.7308,65.70412,53.91037,35.62441,45.1258,43.86375,8.557086,46.94508,53.34603,48.55227,31.95392,52.17784,64.27604,44.19227,60.22669,58.52734,65.35227,58.9691,50.37762,55.81666,42.1297,31.50414,51.4496,49.15807,48.3781,60.19346,55.79461,61.46355,60.64642,49.67518,82.89362,53.32854,60.85912,64.26851,47.28268,39.04313,42.90061,49.78288,37.39759,55.32662,65.54178,41.68803,50.46282,41.62978,53.35783,63.07988,62.118,50.48804,67.11202,44.50583,32.95696,41.59898,51.62467,67.38475,72.01345,14.94862,2.636195,7.741846,0,7.991518,9.784916,11.2803,0,3.724334,4.806235,7.63094,4.864532,14.72276,4.967146,9.314301,6.462627,7.793731,2.65959,1.891198,0,1.753607,.8685544,7.760299,1.691215,7.195467,7.627738,6.898307,2.201249,4.919358,3.232433,5.987455,.9726446,4.586849,21.27003,3.420364,8.596057,17.90894,11.83545,5.761894,9.389376,5.824284,5.70576,10.5092,6.29501,7.3058,9.487865,15.00147,12.01527,6.644319,9.129332,5.963371,11.52445,8.189609,5.485981,6.463644,9.740508
"8/1/2024","Harris","Trump","Kennedy","Harris",286,252,0,50.67966,45.75349,2.742405,"Trump","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Trump","Harris","Trump","Trump","Harris","Harris","Harris","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Trump","Trump",-15.88979,-31.53014,-26.36264,-4.052353,26.82081,15.7718,22.83395,91.881,7.46674,-2.769425,2.390954,22.55878,-7.511175,-38.93002,16.62984,-18.31383,-16.29221,-29.91465,-16.41141,26.91959,-4.726592,34.22099,32.54015,12.264,4.482475,11.27873,-23.60181,-18.42523,-21.78418,-12.7922,4.229837,-57.9675,-1.349553,-29.39714,-17.82518,6.813926,18.75368,11.00214,-1.113281,25.32849,-5.085301,-34.07457,10.53772,3.07487,21.08777,-13.4483,-19.79173,-20.74155,-4.587379,-20.14566,6.586247,34.64792,17.2252,3.221902,-39.80113,-50.16278,40.36968,33.91992,35.42195,47.46346,61.49368,56.72156,59.78505,95.67698,52.53945,47.53461,49.23952,60.57069,44.21294,30.05091,56.24203,39.90019,39.25574,34.77639,40.53009,62.35888,46.15253,65.56113,65.11978,54.8536,50.39908,53.72201,37.57385,40.43497,37.55894,41.65129,50.53545,18.61027,48.32319,34.48078,39.16587,51.94861,58.4566,53.92187,47.61323,61.56064,46.53235,32.52649,52.84524,50.36652,58.93669,42.70254,39.15236,39.07646,42.05155,31.54834,51.46558,63.18122,55.74875,50.09194,29.62923,21.78291,56.25948,65.45006,61.78458,51.51582,34.67287,40.94976,36.9511,3.795972,45.07271,50.30403,46.84857,38.0119,51.72412,68.98093,39.61219,58.21402,55.54795,64.69104,56.9415,35.43929,50.87912,31.34014,32.57963,42.58959,45.9166,42.44328,61.17566,58.8602,59.34312,54.4435,46.30561,76.57777,49.67274,63.87792,56.99105,45.13469,39.70293,42.91973,48.72651,36.23215,51.61765,66.60106,42.30752,47.29165,37.84892,56.15084,58.94409,59.81802,46.63893,51.694,44.87933,28.53329,38.52354,46.87004,69.43036,71.94569,2.001207,.045599,2.029995,0,3.196207,.4963275,2.849154,0,1.904926,1.508873,2.475039,.4234262,2.763654,.7406189,3.200275,.9263333,2.92209,.0697881,.9160727,1.410152,1.746813,2.440895,1.207838,1.566062,2.53825,3.012242,.7241638,.4298513,2.036809,1.156991,2.032705,3.631506,1.253375,0,2.161729,2.418909,1.134286,2.036407,2.609731,1.513104,1.557834,.4162215,3.914489,2.189971,2.605839,.8054576,.8546748,.4454021,10.60306,15.12018,2.828558,6.543742,3.929771,2.151651,0,2.413601
"8/1/2024","Harris","Trump","Kennedy","Trump",235,303,0,45.78797,44.83462,8.26224,"Trump","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Trump","Harris","Trump","Trump","Harris","Trump","Harris","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Trump","Trump","Trump",-11.56302,-21.66394,-21.69119,-3.733057,25.3643,13.40826,8.775723,74.95628,3.275561,-3.721964,2.100515,34.15423,-8.14037,-31.79737,1.877016,-15.98328,-15.10443,-28.7805,-7.465762,8.102024,-15.49756,12.64919,26.35761,-3.648424,-2.763605,4.017356,-14.7201,-2.667943,-17.72338,-18.63742,-5.718443,-43.62413,-4.477868,-28.42841,-22.14344,-2.31359,1.418063,8.439729,-1.724583,14.58594,-7.004497,-25.48375,3.52506,-3.003845,10.04834,-8.235293,-22.79506,-25.57742,-2.960312,-5.788055,3.909728,15.52997,7.869858,-4.648331,-44.85871,-35.51749,36.54937,35.77019,37.00258,46.98591,57.16037,48.86951,46.92249,79.01833,47.20879,43.74408,47.09529,53.65284,40.99803,30.88701,46.00641,32.89389,34.99957,31.14192,38.84744,50.16479,42.25122,51.77425,59.88759,48.17579,43.98813,48.01953,40.41851,45.7077,39.85891,35.94561,42.69621,21.40072,44.05745,32.64231,33.64042,43.58986,45.62616,47.39838,44.50188,53.08144,42.29029,30.86267,48.90499,44.28986,51.08611,40.18689,35.74659,34.31987,44.61664,33.88398,47.03354,52.98249,47.87605,43.44696,27.32404,24.65845,48.11239,57.43413,58.69377,50.71897,31.79607,35.46126,38.14676,4.062041,43.93323,47.46605,44.99478,19.4986,49.1384,62.68438,44.12939,48.87717,50.104,59.92242,46.3132,42.06277,57.74878,39.12505,33.52999,51.82421,46.75174,44.00217,55.13861,48.37564,57.58229,54.58304,48.41465,65.02486,48.53532,61.07072,55.78385,45.90345,44.2081,38.95866,46.22647,38.4955,49.29478,56.34642,45.37993,47.29371,41.03776,48.42218,58.54165,59.89729,47.57695,39.67204,43.12381,37.45252,40.0062,48.09529,72.18275,60.17594,13.79251,6.112213,2.789884,0,10.77394,13.87614,13.77129,9.873558,8.261163,7.636616,7.430659,25.36307,8.74488,5.395287,8.261577,16.45474,13.00846,8.506048,13.06396,6.870605,0,7.931485,4.369619,0,8.229973,6.838416,3.802309,4.742692,0,8.69355,7.045104,11.80816,6.663035,0,9.117496,10.1172,8.976003,12.29312,8.202772,7.003717,7.856489,12.11644,0,7.810676,6.648556,11.27615,4.396722,4.963816,7.163493,24.34721,8.622464,8.10499,10.88616,6.220407,.3271321,13.4651
"8/1/2024","Harris","Trump","Kennedy","Harris",338,200,0,51.22795,44.75224,2.626046,"Trump","Trump","Trump","Harris","Harris","Harris","Harris","Harris","Harris","Trump","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Harris","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Trump","Trump","Harris","Harris","Harris","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Harris","Harris","Trump","Trump",-15.28153,-21.68136,-23.14689,1.014915,37.3381,15.89212,18.73507,79.40792,13.14163,-1.349568,4.601204,41.86945,-11.62747,-31.73022,18.69521,-14.81416,-17.53939,-28.25773,-20.87892,11.08493,-23.2938,23.83304,33.80342,-4.818177,-1.295885,4.598493,-17.56607,-8.852446,-28.68064,-15.5584,3.521818,-55.52567,5.734089,-39.69392,-19.18235,-1.631331,15.85236,9.289154,4.264083,29.37905,-4.855281,-27.27513,8.388885,2.593312,19.30965,-7.966179,-30.3187,-24.38515,.4843801,-6.844005,5.218363,12.5548,20.45575,.9404927,-51.87252,-56.22847,41.06985,38.21827,35.77779,48.22749,66.0645,56.56089,57.34267,86.53972,54.81594,47.62588,50.87626,67.21915,41.69654,32.12204,56.11488,37.29831,40.23422,34.6763,37.69527,53.66601,37.00133,59.79483,65.25078,45.95716,47.20721,49.59078,40.40617,42.29042,33.55862,37.08899,48.42901,19.19897,51.59855,28.53674,36.57647,46.02437,54.64684,53.71397,50.46536,63.69254,46.5916,34.85485,52.38894,49.90804,54.63731,43.97042,31.74285,35.78881,48.66176,41.76105,50.4225,54.17931,58.15595,48.90966,20.42482,21.28454,56.35138,59.89963,58.92468,47.21257,28.7264,40.66877,38.6076,7.131803,41.6743,48.97544,46.27505,25.34969,53.324,63.85226,37.41967,52.11247,57.77361,62.93403,58.57418,42.58108,60.29513,35.96179,31.44735,50.77534,48.5031,44.99229,57.97224,51.14286,62.23927,52.64739,44.9072,74.72464,45.86446,68.23065,55.75882,47.6557,38.79448,44.42482,46.20127,34.3135,51.44688,62.12998,44.00005,47.31473,35.32766,51.9366,62.06155,60.17397,48.17738,48.60506,45.20413,41.6245,37.7002,47.96917,72.29735,77.51302,.5920777,1.778641,4.79094,3.039897,2.726176,1.687377,2.257428,0,2.899874,2.788767,2.206138,6.012291,3.919391,2.80424,4.45975,9.719901,1.417737,.5847315,2.351089,1.306691,.088172,3.057819,1.663298,.7430216,3.776029,4.148866,.9622824,5.298016,0,8.465117,4.843643,2.75122,1.835668,.137787,5.430317,3.304503,4.793931,.7957132,2.572574,1.360538,.7870032,2.03166,0,2.209581,8.933383,3.009155,4.108724,.6547816,1.433633,7.015957,3.149377,2.758065,2.639714,2.174387,5.053774,0
"8/1/2024","Harris","Trump","Kennedy","Trump",203,335,0,45.38306,49.69102,4.117142,"Trump","Trump","Trump","Trump","Harris","Harris","Harris","Harris","Harris","Trump","Trump","Harris","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Trump","Harris","Harris","Harris","Trump","Trump","Trump","Trump","Trump","Trump","Harris","Trump","Trump","Trump","Trump","Harris","Harris","Harris","Trump","Harris","Trump","Trump","Harris","Trump","Harris","Trump","Trump","Trump","Trump","Trump","Trump","Harris","Harris","Trump","Trump","Trump",-6.685972,-25.20927,-29.18213,-5.811107,20.25152,9.412252,7.195935,70.60439,5.848542,-10.46129,-9.268087,20.0245,-9.656233,-33.91985,3.87221,-23.17235,-24.63859,-22.47821,-18.17389,16.08548,-3.310344,14.51068,12.41924,7.310906,-2.554658,-.9325415,-16.4109,-14.8089,-18.73595,-24.24618,1.109257,-40.34834,-8.294168,-39.56205,-20.58707,1.787263,1.698232,8.065054,-4.098767,9.059569,-19.30442,-37.3719,6.199321,-4.70964,6.330511,-21.44135,-34.21594,-23.8536,-15.0832,-21.44303,-2.818501,33.02941,5.416998,-4.691306,-25.8588,-37.35444,45.76925,35.37944,34.80472,44.38289,56.40427,53.57899,49.29509,81.71684,48.98283,42.92167,43.08785,53.62371,39.57112,28.83096,50.95264,37.30703,34.92551,37.61732,39.10911,54.99437,48.34483,54.96187,55.49552,53.65545,45.57853,46.0859,40.91112,42.13515,37.18313,35.57428,47.94081,27.76162,43.60852,29.18891,37.37249,47.57408,48.31357,50.56744,45.33029,53.47709,39.64063,27.74535,47.58437,45.28215,51.64532,36.47977,31.73128,34.79604,40.03272,34.46652,45.30371,62.97391,47.32033,44.82424,36.07546,28.28552,52.45522,60.58871,63.98685,50.194,36.15274,44.16674,42.09915,11.11245,43.13429,53.38296,52.35594,33.59922,49.22735,62.75082,47.08043,60.47939,59.56411,60.09552,57.283,38.9089,51.65517,40.45119,43.07628,46.34455,48.13318,47.01844,57.32202,56.94405,55.91908,59.82046,46.83156,68.10996,51.90269,68.75097,57.95957,45.78681,46.61534,42.50238,49.42905,44.41751,58.94505,65.11725,41.38504,49.99179,45.31481,57.92112,65.94722,58.64964,55.11592,55.90955,48.12221,29.9445,41.90334,49.51554,61.93426,65.63996,.7447925,3.387558,.4896187,4.781537,6.342701,.9876619,8.254829,5.147249,7.005885,3.47547,4.262544,11.9618,9.957722,6.832247,1.14257,2.056717,4.543788,1.063916,2.756587,4.919996,0,3.54441,.9517033,0,5.794938,5.091544,1.020297,.5115479,5.616469,3.448734,4.208293,2.420746,3.442578,1.660407,3.376895,6.194871,4.628913,6.17701,4.780436,1.50598,1.022223,6.049723,9.027961,4.480747,2.527146,5.033748,.9592617,5.953259,4.70212,3.831927,5.754783,5.325459,7.44939,4.79748,0,4.245968
